     #MC step,      Etot,     sig666,   sig655,   sig555,   sig544,   sig533,   sig532,   sig522,   sig521,   sig444,   sig433,   sig422,   sig421,   sig411,   sig400,   sig322,   sig311,   sig300,   sig211,   sig200,   sig100,   sig000
        96,     -141.764938, 0.004310, 0.000000, 0.099138, 0.025862, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.314655, 0.017241, 0.000000, 0.000000, 0.237069, 0.228448, 0.008621, 0.025862, 0.012931, 0.000000, 0.000000
        97,     -140.850433, 0.000000, 0.000000, 0.018100, 0.045249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.076923, 0.162896, 0.158371, 0.000000, 0.000000, 0.108597, 0.226244, 0.018100, 0.095023, 0.090498, 0.000000, 0.000000
        98,     -141.658752, 0.000000, 0.000000, 0.022831, 0.045662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068493, 0.219178, 0.118721, 0.004566, 0.000000, 0.132420, 0.178082, 0.004566, 0.100457, 0.105023, 0.000000, 0.000000
        99,     -140.724731, 0.000000, 0.000000, 0.135371, 0.087336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.179039, 0.078603, 0.017467, 0.004367, 0.000000, 0.248908, 0.131004, 0.008734, 0.048035, 0.061135, 0.000000, 0.000000
       100,     -140.338959, 0.000000, 0.000000, 0.089686, 0.049327, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.098655, 0.183857, 0.026906, 0.004484, 0.000000, 0.219731, 0.156951, 0.035874, 0.053812, 0.080717, 0.000000, 0.000000
       101,     -140.865936, 0.000000, 0.000000, 0.053812, 0.067265, 0.000000, 0.000000, 0.000000, 0.000000, 0.004484, 0.098655, 0.121076, 0.035874, 0.004484, 0.000000, 0.215247, 0.251121, 0.031390, 0.031390, 0.085202, 0.000000, 0.000000
       102,     -141.805557, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
       103,     -142.351440, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
       104,     -140.052246, 0.000000, 0.000000, 0.077273, 0.077273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.150000, 0.077273, 0.045455, 0.004545, 0.000000, 0.190909, 0.168182, 0.013636, 0.100000, 0.086364, 0.009091, 0.000000
       105,     -140.493698, 0.004386, 0.000000, 0.118421, 0.092105, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.144737, 0.087719, 0.043860, 0.000000, 0.000000, 0.254386, 0.127193, 0.026316, 0.048246, 0.048246, 0.004386, 0.000000
       106,     -140.637115, 0.000000, 0.000000, 0.063348, 0.076923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.099548, 0.167421, 0.049774, 0.009050, 0.000000, 0.199095, 0.144796, 0.018100, 0.072398, 0.099548, 0.000000, 0.000000
       107,     -140.648056, 0.000000, 0.000000, 0.104803, 0.096070, 0.000000, 0.008734, 0.000000, 0.000000, 0.000000, 0.161572, 0.065502, 0.056769, 0.004367, 0.000000, 0.205240, 0.174672, 0.004367, 0.052402, 0.065502, 0.000000, 0.000000
       108,     -141.405807, 0.000000, 0.000000, 0.013699, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.205479, 0.269406, 0.000000, 0.000000, 0.054795, 0.228310, 0.000000, 0.123288, 0.091324, 0.013699, 0.000000
       109,     -139.745850, 0.000000, 0.000000, 0.023148, 0.041667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.087963, 0.129630, 0.171296, 0.004630, 0.000000, 0.134259, 0.185185, 0.013889, 0.115741, 0.083333, 0.009259, 0.000000
       110,     -139.857224, 0.000000, 0.000000, 0.013699, 0.077626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.155251, 0.077626, 0.095890, 0.009132, 0.000000, 0.187215, 0.214612, 0.004566, 0.073059, 0.077626, 0.013699, 0.000000
       111,     -141.405807, 0.000000, 0.000000, 0.085427, 0.085427, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.165829, 0.075377, 0.070352, 0.000000, 0.000000, 0.206030, 0.155779, 0.000000, 0.075377, 0.080402, 0.000000, 0.000000
       112,     -140.637268, 0.000000, 0.000000, 0.049327, 0.049327, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.121076, 0.125561, 0.053812, 0.008969, 0.000000, 0.219731, 0.246637, 0.008969, 0.022422, 0.094170, 0.000000, 0.000000
       113,     -140.648056, 0.015464, 0.000000, 0.206186, 0.056701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.201031, 0.041237, 0.005155, 0.005155, 0.000000, 0.319588, 0.061856, 0.005155, 0.061856, 0.020619, 0.000000, 0.000000
       114,     -140.066040, 0.000000, 0.000000, 0.117117, 0.067568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157658, 0.076577, 0.004505, 0.004505, 0.000000, 0.265766, 0.112613, 0.058559, 0.049550, 0.081081, 0.004505, 0.000000
       115,     -140.637268, 0.000000, 0.000000, 0.120000, 0.080000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 0.135000, 0.020000, 0.000000, 0.000000, 0.265000, 0.130000, 0.020000, 0.030000, 0.100000, 0.000000, 0.000000
       116,     -142.351440, 0.004425, 0.000000, 0.088496, 0.030973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.088496, 0.234513, 0.000000, 0.000000, 0.000000, 0.274336, 0.221239, 0.000000, 0.026549, 0.030973, 0.000000, 0.000000
       117,     -141.405807, 0.000000, 0.000000, 0.036199, 0.045249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.126697, 0.095023, 0.090498, 0.004525, 0.000000, 0.190045, 0.271493, 0.013575, 0.049774, 0.076923, 0.000000, 0.000000
       118,     -141.805252, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
       119,     -141.827911, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
       120,     -140.806656, 0.008621, 0.000000, 0.150862, 0.077586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.185345, 0.068966, 0.030172, 0.000000, 0.000000, 0.267241, 0.155172, 0.000000, 0.025862, 0.030172, 0.000000, 0.000000
       121,     -140.657623, 0.000000, 0.000000, 0.109170, 0.109170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.161572, 0.096070, 0.030568, 0.008734, 0.000000, 0.266376, 0.122271, 0.008734, 0.052402, 0.030568, 0.004367, 0.000000
       122,     -140.850433, 0.008929, 0.000000, 0.062500, 0.049107, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.089286, 0.174107, 0.040179, 0.000000, 0.000000, 0.272321, 0.200893, 0.017857, 0.031250, 0.053571, 0.000000, 0.000000
       123,     -141.405807, 0.000000, 0.000000, 0.013699, 0.022831, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041096, 0.219178, 0.173516, 0.013699, 0.000000, 0.095890, 0.168950, 0.018265, 0.118721, 0.100457, 0.013699, 0.000000
       124,     -140.657623, 0.004425, 0.000000, 0.176991, 0.070796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176991, 0.084071, 0.022124, 0.000000, 0.000000, 0.296460, 0.088496, 0.004425, 0.035398, 0.039823, 0.000000, 0.000000
       125,     -140.722626, 0.000000, 0.000000, 0.103604, 0.040541, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.090090, 0.130631, 0.018018, 0.004505, 0.000000, 0.238739, 0.175676, 0.072072, 0.040541, 0.072072, 0.013514, 0.000000
       126,     -140.201553, 0.000000, 0.000000, 0.089286, 0.071429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.174107, 0.111607, 0.040179, 0.004464, 0.000000, 0.232143, 0.165179, 0.000000, 0.058036, 0.049107, 0.004464, 0.000000
       127,     -140.722626, 0.000000, 0.000000, 0.159817, 0.082192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.200913, 0.027397, 0.022831, 0.004566, 0.000000, 0.251142, 0.141553, 0.000000, 0.041096, 0.068493, 0.000000, 0.000000
       128,     -141.055511, 0.000000, 0.000000, 0.018265, 0.009132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036530, 0.214612, 0.164384, 0.004566, 0.000000, 0.100457, 0.232877, 0.022831, 0.100457, 0.091324, 0.004566, 0.000000
       129,     -140.685242, 0.004329, 0.000000, 0.173160, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.194805, 0.056277, 0.004329, 0.000000, 0.000000, 0.298701, 0.077922, 0.004329, 0.056277, 0.030303, 0.000000, 0.000000
       130,     -140.729630, 0.000000, 0.000000, 0.062780, 0.053812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.121076, 0.116592, 0.116592, 0.004484, 0.000000, 0.147982, 0.165919, 0.026906, 0.085202, 0.094170, 0.004484, 0.000000
       131,     -141.083923, 0.000000, 0.000000, 0.066372, 0.075221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176991, 0.088496, 0.048673, 0.008850, 0.000000, 0.221239, 0.190265, 0.013274, 0.044248, 0.061947, 0.004425, 0.000000
       132,     -141.827911, 0.000000, 0.000000, 0.092511, 0.092511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.171806, 0.132159, 0.030837, 0.004405, 0.000000, 0.251101, 0.114537, 0.000000, 0.057269, 0.048458, 0.004405, 0.000000
       133,     -140.982834, 0.000000, 0.000000, 0.018349, 0.009174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027523, 0.252294, 0.201835, 0.000000, 0.000000, 0.068807, 0.165138, 0.000000, 0.146789, 0.091743, 0.018349, 0.000000
       134,     -140.425110, 0.000000, 0.000000, 0.140969, 0.083700, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.127753, 0.110132, 0.026432, 0.008811, 0.000000, 0.224670, 0.154185, 0.008811, 0.044053, 0.070485, 0.000000, 0.000000
       135,     -140.378677, 0.000000, 0.000000, 0.027778, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.106481, 0.074074, 0.037037, 0.018519, 0.000000, 0.199074, 0.305556, 0.032407, 0.013889, 0.148148, 0.009259, 0.000000
       136,     -141.270355, 0.000000, 0.000000, 0.039823, 0.066372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.163717, 0.110619, 0.066372, 0.013274, 0.000000, 0.212389, 0.207965, 0.008850, 0.035398, 0.070796, 0.004425, 0.000000
       137,     -141.269760, 0.000000, 0.000000, 0.039823, 0.066372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.163717, 0.110619, 0.066372, 0.013274, 0.000000, 0.212389, 0.207965, 0.008850, 0.035398, 0.070796, 0.004425, 0.000000
       138,     -140.854599, 0.000000, 0.000000, 0.036364, 0.036364, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.081818, 0.127273, 0.136364, 0.000000, 0.000000, 0.127273, 0.227273, 0.027273, 0.081818, 0.113636, 0.004545, 0.000000
       139,     -140.557983, 0.000000, 0.000000, 0.119469, 0.075221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.190265, 0.066372, 0.017699, 0.000000, 0.000000, 0.309735, 0.150442, 0.004425, 0.035398, 0.030973, 0.000000, 0.000000
       140,     -141.267838, 0.000000, 0.000000, 0.039648, 0.070485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.167401, 0.105727, 0.070485, 0.008811, 0.000000, 0.220264, 0.215859, 0.004405, 0.035242, 0.061674, 0.000000, 0.000000
       141,     -140.419632, 0.004329, 0.000000, 0.160173, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.173160, 0.064935, 0.008658, 0.008658, 0.000000, 0.268398, 0.099567, 0.025974, 0.034632, 0.051948, 0.000000, 0.000000
       142,     -141.055511, 0.000000, 0.000000, 0.070796, 0.048673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.066372, 0.238938, 0.022124, 0.000000, 0.000000, 0.203540, 0.203540, 0.035398, 0.030973, 0.075221, 0.004425, 0.000000
       143,     -141.775101, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
       144,     -140.982574, 0.000000, 0.000000, 0.018349, 0.009174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027523, 0.252294, 0.201835, 0.000000, 0.000000, 0.068807, 0.165138, 0.000000, 0.146789, 0.091743, 0.018349, 0.000000
       145,     -141.804550, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
       146,     -140.836166, 0.000000, 0.000000, 0.013575, 0.036199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.108597, 0.239819, 0.004525, 0.000000, 0.113122, 0.235294, 0.004525, 0.104072, 0.081448, 0.000000, 0.000000
       147,     -140.836166, 0.000000, 0.000000, 0.076923, 0.076923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.158371, 0.095023, 0.027149, 0.009050, 0.000000, 0.248869, 0.158371, 0.027149, 0.040724, 0.081448, 0.000000, 0.000000
       148,     -141.255386, 0.000000, 0.000000, 0.035088, 0.083333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.149123, 0.122807, 0.083333, 0.004386, 0.000000, 0.232456, 0.206140, 0.004386, 0.035088, 0.039474, 0.004386, 0.000000
       149,     -140.854599, 0.000000, 0.000000, 0.106977, 0.069767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.213953, 0.088372, 0.027907, 0.004651, 0.000000, 0.246512, 0.111628, 0.000000, 0.074419, 0.055814, 0.000000, 0.000000
       150,     -140.623108, 0.000000, 0.000000, 0.045249, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.072398, 0.108597, 0.099548, 0.013575, 0.000000, 0.199095, 0.230769, 0.022624, 0.054299, 0.095023, 0.000000, 0.000000
       151,     -140.405609, 0.000000, 0.000000, 0.171806, 0.079295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.167401, 0.079295, 0.013216, 0.000000, 0.000000, 0.273128, 0.088106, 0.008811, 0.066079, 0.044053, 0.008811, 0.000000
       152,     -141.775101, 0.000000, 0.000000, 0.089286, 0.044643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.058036, 0.272321, 0.022321, 0.000000, 0.000000, 0.223214, 0.187500, 0.017857, 0.040179, 0.044643, 0.000000, 0.000000
       153,     -141.255386, 0.004444, 0.000000, 0.088889, 0.088889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.177778, 0.088889, 0.044444, 0.000000, 0.000000, 0.204444, 0.137778, 0.017778, 0.066667, 0.080000, 0.000000, 0.000000
       154,     -141.055130, 0.000000, 0.000000, 0.018265, 0.009132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036530, 0.214612, 0.164384, 0.004566, 0.000000, 0.100457, 0.232877, 0.022831, 0.100457, 0.091324, 0.004566, 0.000000
       155,     -139.881012, 0.000000, 0.000000, 0.146667, 0.071111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.186667, 0.088889, 0.017778, 0.000000, 0.000000, 0.244444, 0.111111, 0.017778, 0.062222, 0.053333, 0.000000, 0.000000
       156,     -140.828018, 0.000000, 0.000000, 0.079646, 0.061947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.146018, 0.119469, 0.044248, 0.004425, 0.000000, 0.238938, 0.194690, 0.004425, 0.035398, 0.070796, 0.000000, 0.000000
       157,     -140.655365, 0.000000, 0.000000, 0.040724, 0.049774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.090498, 0.185520, 0.076923, 0.004525, 0.000000, 0.190045, 0.162896, 0.022624, 0.099548, 0.067873, 0.009050, 0.000000
       158,     -141.644821, 0.008584, 0.000000, 0.103004, 0.025751, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030043, 0.300429, 0.017167, 0.000000, 0.000000, 0.244635, 0.210300, 0.021459, 0.017167, 0.021459, 0.000000, 0.000000
       159,     -140.590424, 0.000000, 0.000000, 0.192140, 0.074236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.144105, 0.096070, 0.008734, 0.004367, 0.000000, 0.292576, 0.078603, 0.013100, 0.052402, 0.034934, 0.008734, 0.000000
       160,     -140.425110, 0.000000, 0.000000, 0.068063, 0.031414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.083770, 0.251309, 0.010471, 0.000000, 0.000000, 0.214660, 0.198953, 0.005236, 0.047120, 0.089005, 0.000000, 0.000000
       161,     -140.702454, 0.000000, 0.000000, 0.066667, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.102222, 0.200000, 0.035556, 0.004444, 0.000000, 0.208889, 0.155556, 0.031111, 0.044444, 0.084444, 0.000000, 0.000000
       162,     -141.055130, 0.000000, 0.000000, 0.058201, 0.052910, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.190476, 0.089947, 0.052910, 0.005291, 0.000000, 0.206349, 0.164021, 0.031746, 0.058201, 0.089947, 0.000000, 0.000000
       163,     -140.623108, 0.000000, 0.000000, 0.048544, 0.058252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.155340, 0.116505, 0.014563, 0.004854, 0.000000, 0.189320, 0.179612, 0.053398, 0.067961, 0.106796, 0.004854, 0.000000
       164,     -140.828842, 0.000000, 0.000000, 0.063063, 0.022523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085586, 0.225225, 0.036036, 0.004505, 0.000000, 0.193694, 0.175676, 0.040541, 0.031532, 0.117117, 0.004505, 0.000000
       165,     -140.478531, 0.000000, 0.000000, 0.071111, 0.088889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.191111, 0.048889, 0.088889, 0.000000, 0.000000, 0.186667, 0.182222, 0.000000, 0.071111, 0.071111, 0.000000, 0.000000
       166,     -141.775101, 0.008621, 0.000000, 0.094828, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.327586, 0.000000, 0.000000, 0.000000, 0.245690, 0.232759, 0.012931, 0.017241, 0.017241, 0.000000, 0.000000
       167,     -140.425110, 0.000000, 0.000000, 0.044776, 0.069652, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.169154, 0.074627, 0.034826, 0.004975, 0.000000, 0.169154, 0.203980, 0.029851, 0.074627, 0.124378, 0.000000, 0.000000
       168,     -141.775101, 0.000000, 0.000000, 0.111111, 0.065657, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.242424, 0.060606, 0.020202, 0.000000, 0.000000, 0.247475, 0.111111, 0.000000, 0.080808, 0.055556, 0.005051, 0.000000
       169,     -141.054871, 0.000000, 0.000000, 0.018265, 0.009132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036530, 0.214612, 0.164384, 0.004566, 0.000000, 0.100457, 0.232877, 0.022831, 0.100457, 0.091324, 0.004566, 0.000000
       170,     -140.572830, 0.004329, 0.000000, 0.216450, 0.060606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.177489, 0.099567, 0.000000, 0.000000, 0.000000, 0.281385, 0.051948, 0.025974, 0.056277, 0.017316, 0.008658, 0.000000
       171,     -139.881012, 0.000000, 0.000000, 0.074257, 0.054455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.108911, 0.158416, 0.029703, 0.009901, 0.000000, 0.173267, 0.158416, 0.044554, 0.094059, 0.089109, 0.004950, 0.000000
       172,     -140.671249, 0.000000, 0.000000, 0.031532, 0.054054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.117117, 0.090090, 0.067568, 0.000000, 0.000000, 0.207207, 0.283784, 0.040541, 0.018018, 0.090090, 0.000000, 0.000000
       173,     -140.470856, 0.000000, 0.000000, 0.080000, 0.080000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.177778, 0.053333, 0.097778, 0.000000, 0.000000, 0.191111, 0.177778, 0.000000, 0.071111, 0.071111, 0.000000, 0.000000
       174,     -140.726303, 0.000000, 0.000000, 0.110619, 0.088496, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.181416, 0.070796, 0.022124, 0.000000, 0.000000, 0.287611, 0.119469, 0.004425, 0.057522, 0.057522, 0.000000, 0.000000
       175,     -139.881012, 0.000000, 0.000000, 0.041451, 0.041451, 0.000000, 0.000000, 0.000000, 0.000000, 0.005181, 0.072539, 0.119171, 0.129534, 0.005181, 0.000000, 0.160622, 0.207254, 0.005181, 0.098446, 0.108808, 0.005181, 0.000000
       176,     -141.054871, 0.004484, 0.000000, 0.103139, 0.058296, 0.000000, 0.004484, 0.000000, 0.000000, 0.000000, 0.161435, 0.125561, 0.013453, 0.000000, 0.000000, 0.228700, 0.170404, 0.013453, 0.053812, 0.058296, 0.004484, 0.000000
       177,     -140.437408, 0.000000, 0.000000, 0.114537, 0.092511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.154185, 0.101322, 0.030837, 0.008811, 0.000000, 0.220264, 0.127753, 0.026432, 0.052863, 0.066079, 0.004405, 0.000000
       178,     -140.638123, 0.004386, 0.000000, 0.083333, 0.083333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.122807, 0.114035, 0.043860, 0.008772, 0.000000, 0.263158, 0.192982, 0.013158, 0.021930, 0.048246, 0.000000, 0.000000
       179,     -140.552780, 0.000000, 0.000000, 0.049107, 0.062500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.129464, 0.169643, 0.071429, 0.004464, 0.000000, 0.169643, 0.169643, 0.017857, 0.075893, 0.080357, 0.000000, 0.000000
       180,     -140.605026, 0.004484, 0.000000, 0.058296, 0.031390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.080717, 0.206278, 0.026906, 0.004484, 0.000000, 0.188341, 0.237668, 0.040359, 0.031390, 0.089686, 0.000000, 0.000000
       181,     -140.572830, 0.000000, 0.000000, 0.066667, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.138889, 0.072222, 0.038889, 0.011111, 0.000000, 0.266667, 0.161111, 0.011111, 0.088889, 0.038889, 0.000000, 0.005556
       182,     -141.054535, 0.000000, 0.000000, 0.018265, 0.009132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036530, 0.214612, 0.164384, 0.004566, 0.000000, 0.100457, 0.232877, 0.022831, 0.100457, 0.091324, 0.004566, 0.000000
       183,     -140.355133, 0.000000, 0.000000, 0.041475, 0.013825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023041, 0.258065, 0.096774, 0.000000, 0.000000, 0.124424, 0.193548, 0.041475, 0.064516, 0.138249, 0.004608, 0.000000
       184,     -140.140701, 0.000000, 0.000000, 0.084444, 0.084444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.186667, 0.088889, 0.026667, 0.004444, 0.000000, 0.235556, 0.173333, 0.004444, 0.040000, 0.071111, 0.000000, 0.000000
       185,     -140.572830, 0.000000, 0.000000, 0.057895, 0.063158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.105263, 0.152632, 0.031579, 0.021053, 0.000000, 0.247368, 0.205263, 0.015789, 0.042105, 0.047368, 0.010526, 0.000000
       186,     -140.484177, 0.004367, 0.000000, 0.069869, 0.096070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.161572, 0.135371, 0.043668, 0.004367, 0.000000, 0.213974, 0.144105, 0.013100, 0.048035, 0.065502, 0.000000, 0.000000
       187,     -140.409088, 0.000000, 0.000000, 0.035874, 0.067265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.089686, 0.165919, 0.076233, 0.004484, 0.000000, 0.242152, 0.179372, 0.026906, 0.067265, 0.044843, 0.000000, 0.000000
       188,     -140.484177, 0.009050, 0.000000, 0.108597, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.153846, 0.113122, 0.004525, 0.009050, 0.000000, 0.230769, 0.135747, 0.022624, 0.036199, 0.117647, 0.000000, 0.000000
       189,     -140.140701, 0.000000, 0.000000, 0.043011, 0.053763, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.139785, 0.102151, 0.043011, 0.000000, 0.000000, 0.177419, 0.182796, 0.021505, 0.064516, 0.155914, 0.016129, 0.000000
       190,     -140.681549, 0.000000, 0.000000, 0.132743, 0.048673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.172566, 0.150442, 0.008850, 0.000000, 0.000000, 0.221239, 0.115044, 0.013274, 0.057522, 0.079646, 0.000000, 0.000000
